,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,y
0,-0.7751302030985503,-0.8848546815297647,1.808819883211698,-0.5729269585922278,-0.7785138738524999,0.7036633761533806,0.07600730485403029,0.25971430594077927,0.19496750025921739,-1.8336025072683246,0.546995950883726,-0.4003757374019255,0.9570177648771536,1.5413682701195235,0.07797248050641013,1
1,-1.9587774622381298,-1.7879092033215453,1.8787536536476224,1.8283572032746076,-0.3956047629749292,-0.032073391172519394,2.6442982903566263,0.13125198657177434,-1.113835138503018,0.18259087685069053,0.5842261250784324,0.741866680060227,1.4318855606912415,0.7768773518492488,-0.15989938873493967,0
2,0.28643851066789033,0.4779465358810513,0.08662636848253474,-0.6441720447688715,0.4939454379958145,-0.032945960699564736,0.32715864178196596,0.30352444435148035,0.3685148097263266,-1.2513355792580159,-1.522491324386745,0.09632863541008516,-0.48901708770698993,0.15824213533770198,-0.10659011829583033,0
3,-0.45923588821110684,-0.6192174845500531,0.8700458236796783,0.27166897980952676,-2.178853099284467,0.9564390978663518,3.205026997386406,-0.36057359474777084,1.2145670322230628,0.8581467918802672,0.7598741904957224,-0.6912297286653718,-1.877850865777555,0.7883620767224744,-0.8747363856441132,0
4,-0.15496266517169127,-2.056592016712643,-0.2931462563710526,0.6074312705642209,4.562157484746676,-0.5151310969885043,4.1150899012477264,0.2742602571153339,1.0167866558823446,-0.0391384261163239,-0.4311214581857433,-0.5848742279402147,1.2447184453037765,1.4742775509906132,-0.08418892954813666,0
5,-0.2860474987615353,1.9784477783021424,-0.21280151988445367,0.2720585736785788,-0.5512886395377212,-1.581590142552059,2.4700778126537086,-1.632469280528983,-0.7193817257047602,0.3835927572196598,3.743012471307494,-0.5906118422488535,0.48068826702517553,1.3931561744332175,-0.8460622704803084,1
6,1.2611711504476837,0.6474211734370263,-1.5967953478110828,0.10624509266092909,-1.3314757613030368,-0.5628238880063763,1.6572342769723147,1.7259880842069715,1.339682189539428,1.1627270278215454,-0.9344678173379168,-0.9100402211368147,-2.1988154050436797,-0.39722992543450614,0.39013995965043524,1
7,-0.2977182802780298,-1.8237396216547306,0.3089687538499515,0.685318688720799,1.2578533357030874,-1.0704444560798374,-2.103377189619037,2.3595575698610673,1.5289055675485441,-0.9562441472562353,-1.2368831154849187,0.17676004841834508,-1.7438007027431657,-1.8693390121927886,0.5732375391783341,1
8,0.5544124522580208,-3.078194844189586,-0.892736695525959,-0.29063291227519117,0.5420628806449352,-1.2195700355369299,-2.758208807977794,-0.9943271467686915,-1.2483197819726681,-2.12366735563947,-1.7031686666854418,-1.3713191424941673,-1.1826594269181399,-0.9498941389310646,-0.5197188166773953,1
9,-1.1727074411220864,-0.036171395307369125,0.48198880172426223,0.522962510320701,-2.048514438439599,-0.2869330695167289,0.512468242984776,0.8873410051296732,0.6064757484686379,2.9984927893674853,-2.111832895111136,0.18809191679633616,-1.3214065223107727,1.1481649968656182,1.3248706066889668,1
